time,tavg,tmin,tmax,wdir,wspd,pres,prcp
2006-01-24,11.80,8.80,16.60,355.00,12.80,1025.30,0.00
2006-01-25,13.90,10.40,20.10,354.00,12.50,1025.10,0.00
2006-01-26,13.30,9.50,18.80,352.00,15.30,1025.50,0.00
2006-01-27,14.60,9.00,20.10,313.22,6.50,1021.30,0.00
2006-01-28,14.90,12.40,17.30,274.44,3.90,1021.07,1.60
2006-01-29,18.10,14.70,24.20,235.67,3.00,1020.85,0.00
2006-01-30,19.60,15.30,26.90,196.89,3.90,1020.62,0.00
2006-01-31,22.00,17.70,28.40,158.11,5.70,1020.40,0.00
2006-02-01,21.10,17.20,26.00,119.33,6.80,1020.57,0.00
2006-02-02,20.20,16.30,24.60,80.56,5.70,1020.74,0.00
2006-02-03,19.50,15.60,27.10,41.78,8.90,1020.91,0.00
2006-02-04,15.50,13.50,18.90,3.00,12.80,1021.08,0.00
2006-02-05,16.80,13.80,20.20,2.60,5.70,1021.25,0.00
2006-02-06,18.90,14.20,25.60,2.20,5.60,1021.42,0.00
2006-02-07,19.30,15.50,25.70,1.80,6.90,1021.59,0.00
2006-02-08,19.70,15.10,24.90,1.40,5.30,1021.76,0.00
2006-02-09,17.20,15.70,21.80,1.00,11.40,1021.94,0.00
2006-02-10,15.70,12.10,21.40,2.75,8.30,1022.11,0.00
2006-02-11,18.50,12.80,25.30,4.50,5.30,1022.28,0.00
2006-02-12,20.00,16.00,25.10,6.25,6.20,1022.45,0.00
2006-02-13,18.20,16.30,20.70,8.00,3.40,1022.62,0.00
2006-02-14,20.40,16.90,24.50,9.75,6.00,1022.79,0.00
2006-02-15,22.40,19.80,27.70,11.50,5.60,1022.96,0.00
2006-02-16,19.70,16.50,24.30,13.25,8.60,1023.13,0.00
2006-02-17,14.50,13.10,16.80,15.00,15.30,1023.30,0.00
2006-02-18,9.40,8.80,13.30,7.00,9.00,1023.80,33.10
2006-02-19,10.80,8.70,14.20,77.20,8.00,1022.30,9.50
2006-02-20,13.40,11.10,16.50,147.40,7.20,1021.30,0.10
2006-02-21,18.50,14.60,26.70,217.60,3.80,1018.30,0.00
2006-02-22,21.00,18.50,27.80,287.80,10.20,1018.50,0.00
2006-02-23,16.60,14.80,19.10,358.00,10.70,1020.70,0.00
2006-02-24,17.00,14.50,20.70,357.00,8.40,1019.70,0.00
2006-02-25,16.50,14.20,19.00,180.00,6.90,1016.70,1.20
2006-02-26,18.30,13.80,24.60,3.00,7.80,1016.40,0.70
2006-02-27,15.50,14.80,21.00,33.00,6.60,1017.70,29.80
2006-02-28,10.90,7.50,14.90,195.00,13.70,1020.60,24.90
2006-03-01,8.80,6.50,12.90,357.00,16.20,1024.40,0.80
2006-03-02,11.40,8.20,17.70,328.42,8.40,1023.20,0.00
2006-03-03,13.30,6.40,23.00,299.83,4.50,1020.80,0.00
2006-03-04,14.00,10.30,16.70,271.25,4.20,1020.40,0.00
2006-03-05,15.90,14.50,17.50,242.67,3.80,1019.00,1.10
2006-03-06,18.40,15.90,24.20,214.08,4.50,1017.20,9.30
2006-03-07,20.70,17.70,24.10,185.50,5.00,1015.40,0.00
2006-03-08,21.60,19.50,25.70,156.92,3.80,1016.60,0.00
2006-03-09,22.40,18.90,28.20,128.33,5.60,1016.00,0.00
2006-03-10,22.20,17.70,28.10,99.75,5.40,1015.40,0.00
2006-03-11,22.10,19.70,25.20,71.17,5.30,1013.00,0.00
2006-03-12,19.30,15.30,25.20,42.58,11.60,1013.60,1.80
2006-03-13,9.10,6.70,15.30,14.00,15.90,1025.00,4.60
2006-03-14,9.60,6.70,12.60,0.00,10.30,1025.50,0.10
2006-03-15,13.40,11.40,15.60,6.67,4.40,1019.50,0.00
2006-03-16,16.80,13.90,21.40,13.33,3.20,1014.20,0.00
2006-03-17,21.20,17.70,25.70,20.00,5.90,1013.40,0.00
2006-03-18,24.00,20.90,28.90,26.67,6.20,1012.60,0.00
2006-03-19,22.00,19.90,24.70,33.33,8.00,1015.30,0.00
2006-03-20,18.20,17.60,21.80,40.00,4.80,1015.40,3.00
2006-03-21,19.80,18.00,22.40,46.67,3.00,1011.60,0.00
2006-03-22,21.90,21.10,23.40,53.33,5.40,1009.40,9.00
2006-03-23,19.60,17.60,22.60,60.00,6.90,1009.70,26.50
2006-03-24,16.50,15.60,17.70,66.67,6.20,1013.80,7.70
2006-03-25,16.80,15.50,19.00,73.33,4.80,1014.60,6.70
2006-03-26,17.10,16.50,18.80,80.00,4.20,1013.30,18.80
2006-03-27,16.60,16.10,17.50,86.67,6.60,1012.50,4.30
2006-03-28,19.00,14.00,27.20,93.33,8.30,1015.40,0.00
2006-03-29,20.50,14.80,27.00,100.00,5.30,1016.70,0.00
2006-03-30,22.00,19.10,26.20,106.67,4.80,1016.40,0.00
2006-03-31,22.00,20.00,24.00,113.33,4.70,1014.30,2.90
2006-04-01,23.90,21.20,28.00,120.00,4.50,1014.30,0.00
2006-04-02,24.00,22.30,27.10,126.67,4.50,1014.29,0.00
2006-04-03,25.10,22.50,29.50,133.33,7.70,1014.29,0.00
2006-04-04,25.80,23.30,30.10,140.00,8.00,1014.28,0.00
2006-04-05,26.30,23.40,31.00,143.50,5.90,1014.28,0.00
2006-04-06,24.40,22.50,27.80,147.00,8.40,1014.27,5.80
2006-04-07,20.20,18.50,22.80,150.50,6.50,1014.27,5.60
2006-04-08,21.60,19.00,24.70,154.00,5.10,1014.26,0.00
2006-04-09,23.70,21.20,26.00,157.50,4.70,1014.26,1.10
2006-04-10,27.60,23.50,33.00,161.00,8.40,1014.25,0.00
2006-04-11,27.60,24.70,31.80,138.00,10.50,1014.25,0.00
2006-04-12,28.30,26.60,31.00,152.00,9.90,1014.24,0.00
2006-04-13,17.50,15.90,28.20,352.00,16.50,1014.24,14.50
2006-04-14,13.80,12.90,15.90,1.00,10.70,1014.23,0.10
2006-04-15,13.40,12.00,15.00,347.00,10.20,1014.23,0.10
2006-04-16,17.60,11.20,24.10,311.50,7.40,1014.23,0.00
2006-04-17,20.70,14.30,26.80,276.00,4.40,1014.22,0.00
2006-04-18,23.40,19.60,28.20,240.50,3.80,1014.22,0.00
2006-04-19,25.10,21.70,29.90,205.00,4.20,1014.21,0.00
2006-04-20,26.00,21.10,31.90,169.50,5.10,1014.21,0.00
2006-04-21,25.00,22.60,30.20,134.00,8.40,1014.20,0.00
2006-04-22,26.40,23.60,30.40,139.00,6.80,1014.20,0.00
2006-04-23,26.50,24.40,31.20,97.00,6.50,1014.19,11.00
2006-04-24,27.00,24.30,31.90,122.00,9.30,1014.19,1.00
2006-04-25,25.60,24.20,27.90,131.00,9.60,1014.18,1.00
2006-04-26,26.40,23.50,31.90,201.33,7.00,1014.18,62.60
2006-04-27,25.70,23.30,29.50,271.67,6.30,1014.17,0.60
2006-04-28,23.00,20.50,26.80,342.00,8.10,1014.17,67.20
2006-04-29,22.60,20.10,26.60,321.30,3.80,1014.16,0.00
2006-04-30,25.50,20.90,30.30,300.60,4.80,1014.16,0.00
2006-05-01,27.90,24.60,32.50,279.90,8.90,1014.15,0.00
2006-05-02,24.90,23.90,31.10,259.20,6.30,1014.15,12.10
2006-05-03,21.90,20.60,24.10,238.50,5.70,1014.15,34.90
2006-05-04,24.50,20.20,28.10,217.80,6.80,1014.14,0.10
2006-05-05,26.00,24.10,28.80,197.10,8.00,1014.14,66.10
2006-05-06,27.60,25.20,32.60,176.40,8.60,1014.13,0.00
2006-05-07,27.30,23.00,33.60,155.70,6.20,1014.13,35.30
2006-05-08,28.60,25.50,33.80,135.00,9.10,1014.12,0.00
2006-05-09,29.20,25.60,34.00,113.83,7.20,1014.12,0.00
2006-05-10,28.50,23.70,33.70,92.67,6.50,1014.11,54.20
2006-05-11,28.40,24.40,33.60,71.50,6.30,1014.11,0.10
2006-05-12,28.30,24.10,32.80,50.33,6.50,1014.10,0.00
2006-05-13,24.20,20.80,28.80,29.17,15.60,1014.10,0.00
2006-05-14,23.20,18.00,28.90,8.00,18.20,1014.09,0.00
2006-05-15,25.10,19.60,30.90,12.00,11.10,1014.09,0.00
2006-05-16,23.70,21.40,26.40,18.00,14.00,1014.08,0.00
2006-05-17,22.10,19.70,23.90,357.00,20.60,1014.08,6.40
2006-05-18,24.70,20.70,29.20,346.00,10.60,1014.08,0.70
2006-05-19,25.30,19.20,31.30,335.61,4.40,1014.07,0.00
2006-05-20,25.50,22.40,28.60,325.22,6.30,1014.07,0.10
2006-05-21,22.20,20.60,25.70,314.83,7.40,1014.06,40.80
2006-05-22,24.60,23.10,26.90,304.44,4.50,1014.06,107.40
2006-05-23,24.50,22.80,27.90,294.06,4.20,1014.05,34.50
2006-05-24,25.80,23.30,29.80,283.67,5.30,1014.05,5.80
2006-05-25,27.70,24.80,32.80,273.28,8.40,1014.04,0.40
2006-05-26,27.40,26.00,31.90,262.89,6.70,1014.04,5.80
2006-05-27,24.50,23.70,26.60,252.50,5.30,1014.03,95.00
2006-05-28,23.80,21.60,27.30,242.11,6.00,1014.03,53.40
2006-05-29,20.40,19.30,22.40,231.72,5.60,1014.02,63.20
2006-05-30,20.80,19.20,22.60,221.33,4.10,1014.02,9.50
2006-05-31,25.00,21.80,31.40,210.94,3.60,1014.01,13.00
2006-06-01,26.30,24.70,30.00,200.56,6.00,1014.01,6.60
2006-06-02,25.80,24.70,28.50,190.17,6.00,1014.01,13.10
2006-06-03,27.00,25.30,30.20,179.78,5.90,1014.00,19.50
2006-06-04,27.50,26.00,30.30,169.39,7.10,1014.00,3.50
2006-06-05,28.50,26.00,32.60,159.00,8.60,1013.99,11.30
2006-06-06,28.60,24.30,31.80,158.53,8.30,1013.99,6.90
2006-06-07,28.60,27.30,31.50,158.05,8.10,1013.98,0.00
2006-06-08,27.30,25.20,29.10,157.58,7.10,1013.98,15.80
2006-06-09,24.80,24.40,25.40,157.11,4.10,1013.97,70.20
2006-06-10,25.10,21.30,28.80,156.63,4.10,1013.97,2.80
2006-06-11,26.20,22.10,31.20,156.16,5.30,1013.96,0.00
2006-06-12,23.80,22.50,26.40,155.68,5.90,1013.96,3.00
2006-06-13,26.10,23.50,32.30,155.21,6.00,1013.95,25.60
2006-06-14,26.20,24.00,30.40,154.74,6.30,1013.95,46.50
2006-06-15,25.60,24.10,30.20,154.26,4.80,1013.94,12.70
2006-06-16,28.30,25.90,32.40,153.79,5.60,1013.94,0.80
2006-06-17,28.80,26.20,32.80,153.32,6.00,1013.93,0.00
2006-06-18,28.80,26.10,32.00,152.84,5.10,1013.93,0.00
2006-06-19,26.80,25.50,31.20,152.37,4.20,1013.93,2.60
2006-06-20,27.30,24.20,32.80,151.89,4.80,1013.92,12.20
2006-06-21,28.80,24.40,34.50,151.42,4.50,1013.92,0.00
2006-06-22,29.50,25.80,33.40,150.95,5.90,1013.91,1.90
2006-06-23,30.10,25.90,34.40,150.47,5.60,1013.91,0.90
2006-06-24,31.00,27.40,35.90,150.00,7.50,1013.90,0.00
2006-06-25,31.40,27.80,35.90,145.40,7.20,1013.90,0.00
2006-06-26,31.60,27.70,36.10,140.80,6.20,1013.89,0.00
2006-06-27,31.40,26.60,35.90,136.20,6.30,1013.89,0.00
2006-06-28,27.60,26.50,32.10,131.60,7.10,1013.88,5.90
2006-06-29,28.60,25.00,32.50,127.00,11.90,1013.88,20.00
2006-06-30,28.30,26.60,32.40,124.50,7.40,1013.87,6.50
2006-07-01,30.50,26.90,35.20,122.00,8.10,1013.87,0.00
2006-07-02,29.90,26.80,33.60,102.00,6.90,1013.86,0.00
2006-07-03,30.40,26.90,34.80,114.00,9.90,1013.86,0.00
2006-07-04,29.70,26.70,33.50,124.00,6.80,1013.86,16.60
2006-07-05,30.50,27.10,34.80,134.00,8.00,1013.85,0.20
2006-07-06,30.30,27.90,34.90,177.00,6.30,1013.85,33.90
2006-07-07,29.60,28.10,34.40,141.00,7.40,1013.84,0.20
2006-07-08,30.80,27.80,34.70,137.00,7.50,1013.84,0.00
2006-07-09,30.80,28.90,34.40,133.00,7.40,1013.83,0.70
2006-07-10,30.60,29.00,33.50,129.00,8.00,1013.83,0.60
2006-07-11,30.50,28.70,34.00,115.00,8.30,1013.82,3.70
2006-07-12,31.30,27.80,35.60,140.75,4.80,1013.82,0.00
2006-07-13,31.70,28.50,37.20,166.50,6.60,1013.81,0.30
2006-07-14,32.30,28.10,37.50,192.25,8.70,1013.81,0.00
2006-07-15,29.00,25.50,34.40,218.00,11.30,1013.80,79.40
2006-07-16,26.70,25.90,28.30,174.00,9.00,1013.80,20.50
2006-07-17,27.70,25.30,30.70,156.50,8.10,1013.79,36.40
2006-07-18,29.90,27.70,33.10,139.00,9.80,1013.79,2.60
2006-07-19,29.80,26.90,34.70,165.86,4.70,1013.79,1.60
2006-07-20,31.30,27.20,35.60,192.71,5.30,1013.78,0.00
2006-07-21,31.40,27.30,35.60,219.57,5.90,1013.78,0.00
2006-07-22,31.00,26.80,34.50,246.43,4.40,1013.77,0.00
2006-07-23,31.40,27.50,35.50,273.29,4.40,1013.77,0.00
2006-07-24,32.00,28.00,37.50,300.14,4.50,1013.76,0.00
2006-07-25,33.10,29.40,37.30,327.00,10.40,1013.76,0.00
2006-07-26,28.20,25.80,33.70,253.33,9.80,1013.75,9.70
2006-07-27,25.70,23.60,27.50,179.67,8.90,1013.75,37.60
2006-07-28,26.70,25.00,30.00,106.00,10.50,1013.74,5.30
2006-07-29,26.20,25.10,29.80,88.00,12.00,1013.74,2.20
2006-07-30,26.60,24.40,32.20,82.00,6.60,1013.73,12.80
2006-07-31,29.20,25.10,34.00,76.00,4.70,1013.73,0.00
2006-08-01,30.60,25.00,36.60,70.00,5.10,1013.72,0.00
2006-08-02,29.20,26.60,33.20,64.00,10.20,1013.72,0.00
2006-08-03,25.30,24.40,27.80,58.00,14.60,1013.71,58.70
2006-08-04,26.50,24.20,28.90,96.00,13.70,1013.71,45.10
2006-08-05,27.20,25.50,31.10,93.00,8.00,1013.71,0.00
2006-08-06,27.40,25.30,31.60,92.32,5.30,1013.70,0.80
2006-08-07,28.90,25.90,34.20,91.63,4.10,1013.70,0.00
2006-08-08,29.30,26.00,34.80,90.95,5.70,1013.69,15.60
2006-08-09,29.50,24.70,35.60,90.26,4.20,1013.69,2.50
2006-08-10,30.30,27.10,35.40,89.58,4.70,1013.68,0.20
2006-08-11,29.00,27.00,31.80,88.89,6.20,1013.68,0.00
2006-08-12,28.90,25.70,34.70,88.21,5.30,1013.67,2.70
2006-08-13,30.60,25.20,36.40,87.53,5.00,1013.67,0.00
2006-08-14,30.50,28.10,33.70,86.84,5.70,1013.66,0.00
2006-08-15,29.90,25.60,34.10,86.16,4.80,1013.66,0.00
2006-08-16,31.10,26.30,36.00,85.47,5.30,1013.65,0.00
2006-08-17,31.90,27.60,36.10,84.79,5.10,1013.65,0.00
2006-08-18,30.60,27.10,37.50,84.11,6.60,1013.64,7.00
2006-08-19,29.10,25.70,34.60,83.42,5.70,1013.64,4.60
2006-08-20,31.10,27.40,35.80,82.74,5.40,1013.64,0.00
2006-08-21,30.00,25.80,35.10,82.05,6.90,1013.63,0.00
2006-08-22,29.90,26.60,34.20,81.37,6.30,1013.63,0.00
2006-08-23,29.40,26.10,35.20,80.68,5.10,1013.62,9.70
2006-08-24,30.50,26.50,34.90,80.00,7.50,1013.62,0.00
2006-08-25,28.40,25.40,30.80,105.00,10.80,1013.61,34.60
2006-08-26,27.70,26.40,29.50,126.00,8.00,1013.61,6.70
2006-08-27,29.00,25.50,33.90,147.00,5.00,1013.60,0.00
2006-08-28,28.60,24.40,34.50,168.00,5.60,1013.60,35.10
2006-08-29,28.90,24.80,34.50,189.00,5.70,1013.59,0.10
2006-08-30,30.40,26.30,34.70,210.00,5.10,1013.59,0.00
2006-08-31,31.00,26.80,35.70,231.00,8.40,1013.58,0.00
2006-09-01,31.10,27.30,36.20,208.80,8.70,1013.58,0.00
2006-09-02,31.80,27.80,36.30,186.60,5.90,1013.57,0.00
2006-09-03,30.90,28.50,34.40,164.40,7.10,1013.57,1.90
2006-09-04,29.80,27.40,33.10,142.20,6.50,1013.57,0.00
2006-09-05,29.50,27.10,33.80,120.00,8.00,1013.56,7.20
2006-09-06,28.30,25.30,33.10,97.80,6.20,1013.56,2.20
2006-09-07,27.30,25.60,31.40,75.60,5.60,1013.55,44.30
2006-09-08,27.30,26.20,31.50,53.40,5.90,1013.55,3.30
2006-09-09,25.70,23.60,27.80,31.20,11.70,1013.54,49.30
2006-09-10,22.70,19.40,26.00,9.00,16.50,1013.54,0.40
2006-09-11,24.20,20.30,29.20,9.00,16.20,1013.53,0.00
2006-09-12,21.30,20.20,24.00,2.00,15.50,1013.53,0.90
2006-09-13,21.80,19.90,22.60,24.00,12.80,1013.52,30.10
2006-09-14,23.20,21.60,25.80,133.67,5.40,1013.52,19.90
2006-09-15,26.00,22.50,31.50,243.33,7.20,1013.51,0.00
2006-09-16,26.10,23.10,30.80,353.00,11.30,1013.51,0.00
2006-09-17,25.90,21.90,31.00,5.00,9.90,1013.50,0.00
2006-09-18,26.00,20.00,32.00,5.86,5.40,1013.50,0.00
2006-09-19,26.30,22.30,31.20,6.71,4.40,1013.49,0.00
2006-09-20,25.50,22.10,31.10,7.57,4.70,1013.49,0.00
2006-09-21,26.60,21.10,32.50,8.43,5.90,1013.49,0.00
2006-09-22,27.00,21.40,32.50,9.29,5.70,1013.48,0.00
2006-09-23,28.00,23.20,33.70,10.14,5.90,1013.48,0.00
2006-09-24,27.60,24.70,31.20,11.00,5.90,1013.47,0.00
2006-09-25,28.60,25.40,33.70,11.86,6.50,1013.47,0.00
2006-09-26,28.30,23.60,33.50,12.71,5.10,1013.46,0.00
2006-09-27,28.00,23.60,33.30,13.57,5.10,1013.46,0.00
2006-09-28,27.60,23.30,32.50,14.43,4.40,1013.45,0.00
2006-09-29,28.50,23.80,33.90,15.29,5.60,1013.45,0.00
2006-09-30,29.50,26.80,32.90,16.14,5.70,1013.44,0.00
2006-10-01,27.70,26.20,30.30,17.00,8.60,1013.44,0.20
2006-10-02,27.30,24.40,31.10,20.00,9.90,1013.43,0.00
2006-10-03,27.50,24.00,32.50,19.46,6.30,1013.43,0.00
2006-10-04,27.30,23.50,32.50,18.92,6.20,1013.42,0.00
2006-10-05,26.90,23.20,32.20,18.38,5.00,1013.42,0.00
2006-10-06,26.60,21.80,32.40,17.83,5.60,1013.42,0.00
2006-10-07,27.30,24.80,31.10,17.29,5.00,1013.41,0.00
2006-10-08,26.90,23.90,30.50,16.75,4.10,1013.41,0.00
2006-10-09,24.40,22.60,26.80,16.21,6.00,1013.40,3.30
2006-10-10,25.50,21.80,30.70,15.67,3.90,1013.40,0.00
2006-10-11,27.40,24.00,32.60,15.12,3.80,1013.39,0.00
2006-10-12,26.20,23.90,31.70,14.58,3.80,1013.39,0.00
2006-10-13,27.40,24.60,31.50,14.04,3.80,1013.38,0.00
2006-10-14,27.40,25.20,31.80,13.50,5.40,1013.38,28.10
2006-10-15,26.80,22.30,31.10,12.96,4.50,1013.37,51.90
2006-10-16,25.00,23.50,27.20,12.42,5.00,1013.37,2.50
2006-10-17,26.80,24.20,30.70,11.88,4.50,1013.36,0.00
2006-10-18,26.90,25.20,29.90,11.33,6.20,1013.36,0.00
2006-10-19,26.20,24.20,29.90,10.79,4.80,1013.35,0.00
2006-10-20,27.00,23.60,32.00,10.25,2.90,1013.35,0.00
2006-10-21,26.80,24.70,30.80,9.71,4.50,1013.35,0.00
2006-10-22,26.90,23.60,31.60,9.17,3.90,1013.34,0.00
2006-10-23,27.50,24.30,32.80,8.62,6.00,1013.34,0.00
2006-10-24,27.20,24.90,30.90,8.08,5.00,1013.33,0.00
2006-10-25,27.00,23.00,31.40,7.54,5.90,1013.33,0.00
2006-10-26,25.70,22.90,29.20,7.00,10.50,1013.32,0.00
2006-10-27,23.60,20.10,28.30,6.00,10.00,1013.32,0.00
2006-10-28,23.90,19.20,29.50,6.50,5.70,1013.31,0.00
2006-10-29,25.00,20.90,29.80,7.00,7.50,1013.31,0.00
2006-10-30,24.80,20.90,30.10,7.50,7.50,1013.30,0.00
2006-10-31,25.00,22.00,29.20,8.00,13.10,1013.30,0.00
2006-11-01,23.50,21.70,26.20,13.00,14.30,1013.29,0.00
2006-11-02,22.80,19.40,27.60,6.00,12.80,1013.29,0.00
2006-11-03,22.00,17.00,28.70,10.00,6.20,1013.28,0.00
2006-11-04,21.20,15.10,29.50,14.00,4.70,1013.28,0.00
2006-11-05,22.10,16.40,29.70,18.00,4.40,1013.27,0.00
2006-11-06,23.70,17.60,30.40,22.00,11.70,1013.27,0.00
2006-11-07,23.10,18.10,28.30,47.38,7.40,1013.27,0.00
2006-11-08,22.50,17.60,28.90,72.77,4.50,1013.26,0.00
2006-11-09,24.10,19.40,30.20,98.15,3.90,1013.26,0.00
2006-11-10,25.20,20.50,32.40,123.54,4.20,1013.25,0.00
2006-11-11,26.40,21.80,30.90,148.92,10.70,1013.25,0.00
2006-11-12,22.00,17.10,27.70,174.31,6.30,1013.24,0.00
2006-11-13,21.90,16.80,27.10,199.69,5.30,1013.24,0.00
2006-11-14,24.10,20.80,29.10,225.08,5.60,1013.23,0.00
2006-11-15,23.30,21.00,26.80,250.46,6.80,1013.23,0.00
2006-11-16,23.00,21.10,25.30,275.85,5.00,1013.22,0.00
2006-11-17,24.20,20.80,26.90,301.23,4.40,1013.22,0.00
2006-11-18,24.30,22.80,28.50,326.62,4.80,1013.21,2.00
2006-11-19,21.10,19.30,23.60,352.00,10.70,1013.21,1.70
2006-11-20,20.50,18.80,23.80,353.50,6.90,1013.20,0.00
2006-11-21,19.20,17.70,23.10,355.00,4.50,1013.20,40.90
2006-11-22,19.50,16.90,22.50,356.50,6.00,1013.20,0.00
2006-11-23,19.10,16.50,21.30,358.00,7.70,1013.19,0.00
2006-11-24,20.10,17.60,23.00,354.50,4.20,1013.19,0.10
2006-11-25,22.70,20.80,25.70,351.00,3.80,1013.18,0.00
2006-11-26,24.20,22.20,29.70,347.50,6.80,1013.18,24.60
2006-11-27,19.30,16.50,22.40,344.00,12.50,1013.17,3.20
2006-11-28,16.90,13.90,21.40,357.00,11.60,1013.17,29.10
2006-11-29,16.40,15.00,18.10,180.00,8.60,1013.16,0.00
2006-11-30,18.20,15.50,23.30,3.00,11.30,1013.16,0.00
2006-12-01,16.40,14.00,20.70,0.00,12.60,1013.15,0.00
2006-12-02,15.60,11.80,19.30,13.00,11.70,1013.15,0.00
2006-12-03,16.60,13.80,21.00,5.00,9.20,1013.14,0.00
2006-12-04,17.00,13.60,22.30,62.17,8.40,1013.14,0.00
2006-12-05,18.20,13.20,24.70,119.33,5.10,1013.13,0.00
2006-12-06,20.80,16.10,25.50,176.50,3.40,1013.13,0.00
2006-12-07,22.00,19.20,26.50,233.67,4.90,1013.13,0.30
2006-12-08,22.70,19.20,27.80,290.83,7.70,1013.12,0.00
2006-12-09,16.70,14.60,21.90,348.00,16.10,1013.12,0.00
2006-12-10,14.50,12.10,19.20,358.00,12.20,1013.11,0.00
2006-12-11,15.80,11.60,21.80,355.00,6.20,1013.11,0.00
2006-12-12,19.50,14.50,25.30,352.00,5.10,1013.10,0.00
2006-12-13,17.00,14.10,21.60,349.00,10.10,1013.10,34.00
2006-12-14,13.80,12.40,15.00,348.00,12.60,1013.09,3.50
2006-12-15,15.90,12.70,19.70,6.00,9.90,1013.09,0.00
2006-12-16,17.10,14.90,20.80,13.00,15.90,1013.08,0.00
2006-12-17,13.80,8.90,19.70,13.00,11.10,1013.08,0.00
2006-12-18,12.10,7.50,19.20,10.00,6.30,1013.07,0.00
2006-12-19,13.40,8.00,20.30,7.00,9.00,1013.07,0.00
2006-12-20,14.80,10.20,20.90,4.00,8.60,1013.06,0.00
2006-12-21,15.60,10.20,21.10,1.00,11.40,1013.06,0.00
2006-12-22,15.20,9.50,21.70,2.25,6.30,1013.05,0.00
2006-12-23,14.60,8.40,22.50,3.50,5.70,1013.05,0.00
2006-12-24,15.70,12.10,22.70,4.75,5.30,1013.05,0.00
2006-12-25,14.70,9.80,23.50,6.00,4.50,1013.04,0.00
2006-12-26,14.20,10.10,21.50,7.25,4.50,1013.04,0.00
2006-12-27,15.20,9.80,23.30,8.50,4.80,1013.03,0.00
2006-12-28,15.90,11.00,21.90,9.75,11.90,1013.03,0.00
2006-12-29,12.60,9.10,17.40,11.00,11.30,1013.02,0.00
2006-12-30,13.10,8.60,20.80,77.40,3.90,1013.02,0.00
2006-12-31,15.10,9.60,22.10,143.80,4.60,1013.01,0.00
2007-01-01,18.30,12.30,25.30,210.20,5.30,1013.01,0.00
2007-01-02,19.40,16.40,22.80,276.60,4.70,1013.00,0.10
2007-01-03,16.60,14.40,19.90,343.00,10.20,1013.00,0.30
2007-01-04,13.60,11.50,17.30,344.00,14.60,1012.99,0.00
2007-01-05,13.60,10.30,18.10,356.00,14.00,1012.99,0.00
2007-01-06,12.40,10.80,15.10,8.00,20.10,1012.98,0.00
2007-01-07,11.60,7.90,17.20,359.00,12.20,1012.98,0.00
2007-01-08,11.60,6.70,17.30,357.00,11.00,1012.98,0.00
2007-01-09,12.20,8.30,18.40,354.75,6.00,1012.97,0.00
2007-01-10,13.20,7.70,18.90,352.50,3.20,1012.97,0.00
2007-01-11,15.50,13.20,17.80,350.25,4.50,1012.96,0.10
2007-01-12,15.10,13.60,17.70,348.00,11.10,1012.96,0.00
2007-01-13,15.10,12.30,20.80,348.00,10.10,1012.95,0.00
2007-01-14,14.90,11.20,22.10,348.75,5.10,1012.95,0.00
2007-01-15,17.80,13.40,23.50,349.50,5.30,1012.94,0.00
2007-01-16,19.40,15.00,25.00,350.25,2.40,1012.94,0.00
2007-01-17,15.00,13.20,20.00,351.00,13.00,1012.93,0.00
2007-01-18,13.80,10.60,17.90,355.00,12.00,1012.93,0.00
2007-01-19,14.30,12.30,17.70,350.00,8.30,1012.92,0.00
2007-01-20,12.60,12.10,14.60,349.00,5.00,1012.92,12.20
2007-01-21,11.00,10.40,12.90,348.00,9.90,1012.91,11.10
2007-01-22,11.80,10.30,13.60,351.00,7.20,1012.91,0.10
2007-01-23,12.80,11.50,16.00,354.00,12.20,1012.91,0.00
2007-01-24,11.80,9.10,16.70,8.00,14.10,1012.90,0.00
2007-01-25,10.60,7.40,16.70,6.00,5.10,1012.90,0.00
2007-01-26,12.70,8.00,18.20,4.00,10.20,1012.89,0.00
2007-01-27,12.70,8.10,19.30,2.00,12.00,1012.89,0.00
2007-01-28,12.90,8.00,19.10,9.71,7.75,1012.88,0.00
2007-01-29,11.90,5.70,20.70,17.41,3.50,1012.88,0.00
2007-01-30,12.60,7.10,22.20,25.12,2.40,1012.87,0.00
2007-01-31,13.80,7.80,22.80,32.82,1.70,1012.87,0.00
2007-02-01,15.50,11.90,20.40,40.53,11.30,1012.86,0.00
2007-02-02,12.70,7.60,21.50,48.24,5.10,1012.86,0.00
2007-02-03,12.60,6.90,21.80,55.94,4.70,1012.85,0.00
2007-02-04,14.50,8.90,22.40,63.65,4.70,1012.85,0.00
2007-02-05,16.00,10.60,24.20,71.35,3.90,1012.84,0.00
2007-02-06,17.70,12.60,25.50,79.06,3.90,1012.84,0.00
2007-02-07,20.00,14.40,27.50,86.76,4.50,1012.83,0.00
2007-02-08,21.20,16.10,27.30,94.47,4.20,1012.83,0.00
2007-02-09,21.60,17.60,28.00,102.18,4.40,1012.83,0.00
2007-02-10,20.30,18.30,23.80,109.88,7.10,1012.82,0.00
2007-02-11,17.80,16.20,19.90,117.59,5.90,1012.82,0.00
2007-02-12,20.50,18.10,24.80,125.29,6.00,1012.81,0.00
2007-02-13,21.10,18.80,25.00,133.00,8.10,1012.81,0.00
2007-02-14,20.40,18.20,24.00,128.25,7.70,1012.80,0.00
2007-02-15,17.80,16.40,20.50,123.50,5.00,1012.80,3.20
